OpenTime,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberOfTrades,TakerBuyBaseVolume,TakerBuyQuoteVolume,Ignore
2025-06-05 00:00:00,104696.86,105240.84,104651.16,105047.15,1126.54275,1749095999999,118247907.98237800,267155,468.19062000,49147265.55528670,0
2025-06-05 04:00:00,105047.15,105226.14,104380.0,104518.05,1593.6961,1749110399999,166883435.93518770,243475,716.78498000,75079939.64775350,0
2025-06-05 08:00:00,104518.05,104920.0,104424.52,104827.8,1061.75675,1749124799999,111162468.12350100,190360,464.40468000,48623794.92056830,0
2025-06-05 12:00:00,104827.79,105909.71,103900.0,104531.49,5067.78387,1749139199999,531291459.98269530,857478,2374.95843000,249029271.85691540,0
2025-06-05 16:00:00,104531.5,104598.87,101596.62,101914.77,6187.5316,1749153599999,636706044.18023310,1215570,2611.76508000,268663708.43159810,0
2025-06-05 20:00:00,101914.76,102171.44,100372.26,101508.68,7284.19047,1749167999999,737276576.32654960,1189257,3369.25640000,341124536.63058910,0
2025-06-06 00:00:00,101508.69,102520.0,101095.8,102493.3,2752.42188,1749182399999,280337431.25985090,463227,1517.23506000,154550572.43867980,0
2025-06-06 04:00:00,102493.3,103468.66,102387.38,103150.44,2278.64268,1749196799999,234519854.50265430,316808,1048.48975000,107933148.67460770,0
2025-06-06 08:00:00,103150.44,103991.45,103150.43,103927.99,2218.22642,1749211199999,229913470.74904480,324584,1009.14771000,104601879.28150070,0
2025-06-06 12:00:00,103927.99,105333.0,103513.7,105092.28,4660.37233,1749225599999,486546688.89961930,864287,2328.70892000,243215352.88597950,0
2025-06-06 16:00:00,105092.28,105284.0,104013.21,104219.8,2762.90707,1749239999999,289329104.25328270,505866,1150.73834000,120522322.52117200,0
2025-06-06 20:00:00,104219.8,104617.56,104167.98,104288.44,1166.50347,1749254399999,121735855.27112330,234555,601.28701000,62752545.63385350,0
2025-06-07 00:00:00,104288.43,104910.77,103871.09,104871.58,1400.16428,1749268799999,146265247.24395720,316148,731.02498000,76374574.16844500,0
2025-06-07 04:00:00,104871.59,105319.13,104643.62,104867.04,1309.06461,1749283199999,137352383.41611240,198415,614.14214000,64452315.29636420,0
2025-06-07 08:00:00,104867.03,105264.0,104689.81,105150.01,1180.35371,1749297599999,123955243.71684370,205309,451.14730000,47381329.18094870,0
2025-06-07 12:00:00,105150.01,105800.0,105150.0,105558.11,2197.72958,1749311999999,231765883.80562840,307646,1150.77241000,121342474.70158710,0
2025-06-07 16:00:00,105558.11,105884.46,105279.06,105725.91,1536.04392,1749326399999,162256848.83542960,226137,688.02892000,72686033.14716350,0
2025-06-07 20:00:00,105725.91,105900.0,105534.88,105552.15,721.57596,1749340799999,76319773.93685180,148839,334.90337000,35427472.69676270,0
2025-06-08 00:00:00,105552.15,105786.33,105394.03,105471.59,1084.68276,1749355199999,114444443.80865320,154210,565.71738000,59686488.56252280,0
2025-06-08 04:00:00,105471.59,105653.13,105408.38,105426.45,623.06268,1749369599999,65737115.47819390,115683,278.43323000,29378412.37552380,0
2025-06-08 08:00:00,105426.46,105720.94,104964.14,105686.71,1672.01298,1749383999999,176135665.41665160,238274,940.62293000,99104051.57733830,0
2025-06-08 12:00:00,105686.71,106160.19,105520.25,105984.52,2200.98155,1749398399999,232813856.36545020,320250,1429.40368000,151186872.76578810,0
2025-06-08 16:00:00,105984.53,106360.0,105943.91,106289.99,1099.96633,1749412799999,116826393.16254400,207139,532.34251000,56538024.70192300,0
2025-06-08 20:00:00,106289.99,106488.14,105545.71,105734.0,1367.35675,1749427199999,144929655.19680470,259598,614.90293000,65204656.10522800,0
2025-06-09 00:00:00,105734.01,105966.33,105318.37,105659.13,1795.0497,1749441599999,189593192.59217350,325484,784.98097000,82903195.41613270,0
2025-06-09 04:00:00,105659.14,105717.3,105319.0,105560.71,1470.33986,1749455999999,155180983.71680250,173955,653.71161000,68996839.40664630,0
2025-06-09 08:00:00,105560.71,107806.0,105473.57,107759.21,4424.95656,1749470399999,473120285.02745830,527766,2690.67950000,287616731.75444000,0
2025-06-09 12:00:00,107759.21,108020.0,106860.0,107635.91,3544.41855,1749484799999,381447359.43381960,598278,1797.54148000,193492007.85091610,0
2025-06-09 16:00:00,107635.91,108767.24,107635.91,108564.72,2689.46607,1749499199999,291102291.59995970,511597,1263.21691000,136747168.43533520,0
2025-06-09 20:00:00,108565.86,110530.17,108456.08,110263.02,6051.14377,1749513599999,664477909.85095920,702766,3433.75170000,377034122.65009130,0
2025-06-10 00:00:00,110263.02,110311.82,109381.24,109568.02,2356.61975,1749527999999,258795023.54840100,377962,992.37561000,108979806.23596350,0
2025-06-10 04:00:00,109568.03,109737.68,109095.67,109205.14,2317.07387,1749542399999,253367346.27809450,308891,931.06833000,101841409.34566350,0
2025-06-10 08:00:00,109205.14,109851.8,109056.9,109541.28,2344.90457,1749556799999,256567638.23995450,368615,1292.48006000,141440607.03403550,0
