OpenTime,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberOfTrades,TakerBuyBaseVolume,TakerBuyQuoteVolume,Ignore
2025-10-23 06:30:00,109881.05,110031.21,109881.05,110019.0,21.18546,1761201059999,2329546.10223280,5221,15.45258000,1698953.83779870,0
2025-10-23 06:31:00,110019.01,110030.01,109845.87,109880.4,18.92077,1761201119999,2080486.99032280,6662,7.10393000,781126.17053400,0
2025-10-23 06:32:00,109880.4,109893.92,109846.35,109867.34,13.85685,1761201179999,1522477.07710640,2945,4.53252000,497987.56270510,0
2025-10-23 06:33:00,109867.34,109867.35,109793.24,109806.11,8.67308,1761201239999,952584.65041190,3679,3.74555000,411378.62518250,0
2025-10-23 06:34:00,109806.11,109824.84,109795.11,109796.87,7.94765,1761201299999,872691.45632670,1716,4.67647000,513472.48825790,0
2025-10-23 06:35:00,109796.87,109881.16,109778.08,109881.15,12.51602,1761201359999,1374762.47191770,4184,6.42176000,705501.02162550,0
2025-10-23 06:36:00,109881.15,109914.29,109855.44,109893.02,15.2681,1761201419999,1677722.58975410,2665,7.42406000,815785.86464630,0
2025-10-23 06:37:00,109893.02,109893.03,109856.37,109873.47,8.4568,1761201479999,929127.74528620,1840,6.00089000,659281.77960160,0
2025-10-23 06:38:00,109873.47,109970.79,109873.47,109950.0,11.38919,1761201539999,1252051.42382880,3095,8.65619000,951656.37142530,0
2025-10-23 06:39:00,109950.0,109950.01,109893.04,109894.8,10.35072,1761201599999,1137659.51447960,2106,5.49696000,604118.78866710,0
2025-10-23 06:40:00,109894.8,109957.19,109894.8,109957.19,7.30867,1761201659999,803450.01873580,1836,5.78108000,635510.17860080,0
2025-10-23 06:41:00,109957.18,110019.05,109957.18,110016.73,11.10944,1761201719999,1221894.07977100,3069,8.75093000,962470.33910150,0
2025-10-23 06:42:00,110016.74,110096.45,110016.73,110026.47,23.95549,1761201779999,2636337.71010440,3981,14.34465000,1578616.26007880,0
2025-10-23 06:43:00,110026.48,110033.01,109978.35,109980.48,8.72866,1761201839999,960184.01138670,2736,3.16247000,347848.47670930,0
2025-10-23 06:44:00,109980.48,110022.96,109980.48,110019.99,8.57343,1761201899999,943115.05725540,2136,4.79639000,527589.23612850,0
2025-10-23 06:45:00,110019.99,110095.64,110019.99,110095.64,13.82075,1761201959999,1521232.82813970,2534,9.82037000,1080889.78491950,0
2025-10-23 06:46:00,110095.65,110099.2,110069.2,110069.21,11.53789,1761202019999,1270189.12666440,2064,1.33866000,147359.89281890,0
2025-10-23 06:47:00,110069.2,110203.03,110069.2,110203.03,18.69349,1761202079999,2058922.48651810,3252,16.07532000,1770509.61897540,0
2025-10-23 06:48:00,110203.02,110204.65,110142.9,110157.22,19.69439,1761202139999,2169859.47329620,3990,10.45256000,1151581.71359020,0
2025-10-23 06:49:00,110157.21,110157.22,110079.53,110079.54,6.9325,1761202199999,763393.37857710,2433,0.94749000,104339.45228730,0
2025-10-23 06:50:00,110079.53,110137.81,110035.48,110137.81,8.34418,1761202259999,918464.95079270,3830,5.83429000,642231.66834120,0
